T,2024-12-03 01:17:28,36.74335559,126.98477580,3.22,90.008,,9.410,77,22,35,,
T,2024-12-03 01:17:30,36.74339612,126.98498128,3.22,89.792,,9.310,77,23,35,,
T,2024-12-03 01:17:32,36.74342855,126.98515818,3.22,88.885,,7.780,78,19,35,,
T,2024-12-03 01:17:34,36.74345193,126.98530003,3.22,87.772,,5.830,78,22,35,,
T,2024-12-03 01:17:36,36.74347184,126.98541863,3.22,86.026,,5.520,77,22,35,,
T,2024-12-03 01:17:38,36.74348830,126.98552282,3.22,85.024,,4.600,76,22,35,,
T,2024-12-03 01:17:40,36.74350536,126.98562664,3.22,84.444,,4.800,72,21,35,,
T,2024-12-03 01:17:42,36.74356939,126.98573086,3.22,82.584,,6.140,43,22,35,,
T,2024-12-03 01:17:44,36.74369152,126.98578792,3.22,79.953,,7.230,5,24,35,,
T,2024-12-03 01:17:46,36.74384601,126.98578327,3.22,79.425,,9.050,357,24,35,,
T,2024-12-03 01:17:48,36.74403218,126.98577418,3.22,78.366,,10.450,359,24,35,,
T,2024-12-03 01:17:50,36.74423461,126.98577609,3.22,77.028,,11.150,360,24,35,,
T,2024-12-03 01:17:52,36.74443527,126.98577435,3.22,76.229,,11.430,360,24,36,,
T,2024-12-03 01:17:54,36.74463270,126.98576699,3.22,75.071,,10.950,360,23,36,,
T,2024-12-03 01:17:56,36.74480707,126.98576040,3.22,74.253,,9.860,360,24,36,,
T,2024-12-03 01:17:58,36.74497950,126.98575937,3.22,73.349,,9.840,360,25,36,,
T,2024-12-03 01:18:00,36.74515223,126.98576078,3.22,72.870,,9.190,360,25,36,,
T,2024-12-03 01:18:02,36.74528697,126.98575751,3.22,72.460,,6.720,360,25,36,,
T,2024-12-03 01:18:04,36.74535821,126.98576197,3.22,70.342,,3.990,359,25,36,,
T,2024-12-03 01:18:06,36.74541146,126.98576540,3.22,70.739,,2.570,359,25,36,,
T,2024-12-03 01:18:08,36.74547359,126.98576145,3.22,70.885,,4.000,359,25,36,,
T,2024-12-03 01:18:10,36.74558103,126.98575974,3.22,70.908,,6.280,359,25,36,,
T,2024-12-03 01:18:12,36.74572268,126.98576072,3.22,70.866,,8.170,360,24,36,,
T,2024-12-03 01:18:14,36.74588576,126.98576668,3.22,70.682,,9.200,2,23,36,,
T,2024-12-03 01:18:16,36.74605561,126.98576397,3.22,70.722,,9.420,1,23,36,,
T,2024-12-03 01:18:18,36.74622264,126.98575120,3.22,69.463,,9.320,355,23,36,,
T,2024-12-03 01:18:20,36.74638437,126.98569673,3.22,67.759,,9.150,340,24,36,,
T,2024-12-03 01:18:22,36.74652346,126.98557083,3.22,67.212,,9.840,313,23,36,,
T,2024-12-03 01:18:24,36.74663419,126.98535857,3.22,64.366,,11.110,295,25,36,,
T,2024-12-03 01:18:26,36.74670736,126.98510233,3.22,63.729,,12.230,287,26,36,,
T,2024-12-03 01:18:28,36.74677041,126.98483022,3.22,62.966,,13.070,285,26,36,,
T,2024-12-03 01:18:30,36.74682918,126.98454058,3.22,61.544,,13.340,283,26,36,,
T,2024-12-03 01:18:32,36.74688205,126.98424871,3.22,62.006,,13.020,282,26,36,,
T,2024-12-03 01:18:34,36.74693231,126.98398304,3.22,62.667,,12.810,282,25,36,,
T,2024-12-03 01:18:36,36.74698003,126.98370164,3.22,62.538,,12.640,282,26,36,,
T,2024-12-03 01:18:38,36.74702862,126.98342702,3.22,61.604,,12.540,281,25,36,,
T,2024-12-03 01:18:40,36.74707644,126.98314507,3.22,60.560,,12.590,281,25,36,,
T,2024-12-03 01:18:42,36.74712384,126.98286746,3.22,60.651,,12.770,282,25,36,,
T,2024-12-03 01:18:44,36.74717303,126.98258414,3.22,60.270,,12.880,282,24,36,,
T,2024-12-03 01:18:46,36.74722454,126.98231719,3.22,59.355,,12.820,283,25,36,,
T,2024-12-03 01:18:48,36.74727330,126.98205908,3.22,59.714,,11.630,283,25,36,,
T,2024-12-03 01:18:50,36.74731208,126.98185725,3.22,60.368,,8.320,284,25,36,,
T,2024-12-03 01:18:52,36.74734301,126.98171224,3.22,59.749,,6.600,284,24,36,,
T,2024-12-03 01:18:54,36.74737665,126.98155586,3.22,59.675,,7.470,285,23,36,,
T,2024-12-03 01:18:56,36.74741549,126.98139431,3.22,59.006,,7.510,286,23,36,,
T,2024-12-03 01:18:58,36.74745519,126.98122888,3.22,58.658,,7.190,286,23,36,,
T,2024-12-03 01:19:00,36.74748706,126.98107988,3.22,58.968,,6.970,283,20,36,,
T,2024-12-03 01:19:02,36.74752017,126.98091119,3.22,58.626,,8.060,282,21,36,,
T,2024-12-03 01:19:04,36.74755428,126.98070961,3.22,58.487,,9.420,281,22,36,,
T,2024-12-03 01:19:06,36.74759516,126.98048274,3.22,58.950,,10.560,281,22,36,,
T,2024-12-03 01:19:08,36.74763272,126.98024305,3.22,56.821,,11.310,281,24,36,,
T,2024-12-03 01:19:10,36.74767479,126.97997809,3.22,56.259,,12.010,280,25,36,,
T,2024-12-03 01:19:12,36.74771252,126.97969495,3.22,55.295,,12.800,280,26,36,,
T,2024-12-03 01:19:14,36.74775414,126.97941135,3.22,55.396,,13.030,279,25,36,,
T,2024-12-03 01:19:16,36.74779590,126.97911017,3.22,55.515,,13.180,280,24,36,,
T,2024-12-03 01:19:18,36.74784302,126.97882334,3.22,55.655,,13.110,281,22,36,,
T,2024-12-03 01:19:20,36.74790448,126.97852006,3.22,56.356,,13.340,283,21,36,,
T,2024-12-03 01:19:22,36.74794902,126.97822705,3.22,54.803,,13.670,281,24,36,,
T,2024-12-03 01:19:24,36.74797820,126.97792263,3.22,54.685,,13.640,273,25,36,,
T,2024-12-03 01:19:26,36.74797873,126.97761152,3.22,54.372,,13.790,267,24,36,,
T,2024-12-03 01:19:28,36.74796744,126.97730954,3.22,54.704,,13.230,266,24,36,,
T,2024-12-03 01:19:30,36.74795757,126.97704095,3.22,54.431,,11.420,267,23,36,,
T,2024-12-03 01:19:32,36.74797063,126.97683313,3.22,55.106,,8.650,281,25,36,,
T,2024-12-03 01:19:34,36.74803202,126.97669572,3.22,54.917,,7.140,316,26,36,,
T,2024-12-03 01:19:36,36.74814862,126.97666375,3.22,53.365,,6.730,353,26,36,,
T,2024-12-03 01:19:38,36.74827680,126.97671156,3.22,52.034,,7.160,23,26,36,,
T,2024-12-03 01:19:40,36.74833593,126.97682454,3.22,53.053,,6.410,67,26,36,,
T,2024-12-03 01:19:42,36.74832095,126.97698470,3.22,53.822,,7.560,98,25,36,,
T,2024-12-03 01:19:44,36.74828877,126.97720303,3.22,55.678,,9.980,100,25,36,,
T,2024-12-03 01:19:46,36.74825115,126.97745904,3.22,56.343,,11.810,101,26,36,,
T,2024-12-03 01:19:48,36.74820362,126.97773515,3.22,57.481,,13.100,101,26,36,,
T,2024-12-03 01:19:50,36.74815484,126.97804421,3.22,59.576,,13.850,101,25,36,,
T,2024-12-03 01:19:52,36.74810453,126.97836070,3.22,60.454,,14.540,101,23,36,,
T,2024-12-03 01:19:54,36.74805627,126.97869757,3.22,59.702,,15.790,101,25,36,,
T,2024-12-03 01:19:56,36.74799996,126.97907538,3.22,60.699,,17.410,101,26,36,,
T,2024-12-03 01:19:58,36.74793242,126.97947911,3.22,61.078,,18.870,102,26,36,,
T,2024-12-03 01:20:00,36.74786746,126.97992382,3.22,60.468,,20.330,101,26,36,,
T,2024-12-03 01:20:02,36.74779479,126.98038232,3.22,59.997,,20.960,101,25,36,,
T,2024-12-03 01:20:04,36.74771613,126.98085939,3.22,60.337,,21.940,102,25,36,,
T,2024-12-03 01:20:06,36.74763115,126.98134426,3.22,61.374,,22.250,103,25,36,,
T,2024-12-03 01:20:08,36.74754331,126.98183371,3.22,61.445,,22.520,103,26,36,,
T,2024-12-03 01:20:10,36.74745846,126.98232033,3.22,60.940,,22.580,103,26,36,,
T,2024-12-03 01:20:12,36.74736807,126.98281489,3.22,60.125,,22.640,103,25,36,,
T,2024-12-03 01:20:14,36.74728217,126.98332177,3.22,60.286,,22.890,103,24,36,,
T,2024-12-03 01:20:16,36.74719209,126.98380815,3.22,60.017,,22.090,103,25,36,,
T,2024-12-03 01:20:18,36.74710328,126.98427631,3.22,61.056,,21.630,103,25,36,,
T,2024-12-03 01:20:20,36.74701724,126.98474585,3.22,61.525,,21.540,103,25,36,,
T,2024-12-03 01:20:22,36.74693303,126.98520900,3.22,61.080,,21.470,103,23,36,,
T,2024-12-03 01:20:24,36.74684042,126.98569058,3.22,61.396,,21.510,103,23,36,,
T,2024-12-03 01:20:26,36.74676499,126.98615949,3.22,62.877,,21.010,103,23,36,,
T,2024-12-03 01:20:28,36.74667894,126.98664147,3.22,63.068,,22.000,102,25,36,,
T,2024-12-03 01:20:30,36.74659526,126.98712368,3.22,62.751,,22.090,103,25,36,,
T,2024-12-03 01:20:32,36.74651273,126.98760449,3.22,60.820,,22.400,103,24,36,,
T,2024-12-03 01:20:34,36.74642011,126.98809726,3.22,60.249,,22.670,103,23,36,,
T,2024-12-03 01:20:36,36.74634174,126.98859764,3.22,61.862,,22.940,103,24,36,,
T,2024-12-03 01:20:38,36.74624977,126.98911316,3.22,64.651,,23.160,103,24,36,,
T,2024-12-03 01:20:40,36.74615424,126.98963153,3.22,66.890,,23.320,103,25,36,,
T,2024-12-03 01:20:42,36.74606226,126.99015307,3.22,68.727,,23.440,103,25,36,,
T,2024-12-03 01:20:44,36.74596278,126.99065583,3.22,70.751,,23.410,103,25,36,,
T,2024-12-03 01:20:46,36.74586769,126.99117968,3.22,72.166,,23.450,104,25,36,,
T,2024-12-03 01:20:48,36.74575991,126.99168347,3.22,75.191,,23.370,106,25,36,,
T,2024-12-03 01:20:50,36.74564213,126.99218431,3.22,77.120,,23.360,107,25,36,,
T,2024-12-03 01:20:52,36.74550891,126.99268425,3.22,79.117,,23.310,108,25,36,,
T,2024-12-03 01:20:54,36.74536917,126.99317795,3.22,81.149,,23.690,109,26,36,,
T,2024-12-03 01:20:56,36.74522049,126.99368480,3.22,83.663,,24.120,111,26,36,,
T,2024-12-03 01:20:58,36.74505806,126.99419055,3.22,85.140,,24.200,112,25,36,,
T,2024-12-03 01:21:00,36.74488834,126.99469444,3.22,86.391,,24.270,114,26,36,,
T,2024-12-03 01:21:02,36.74471685,126.99517765,3.22,88.090,,23.660,115,26,36,,
T,2024-12-03 01:21:04,36.74452859,126.99565524,3.22,88.677,,23.150,116,26,36,,
T,2024-12-03 01:21:06,36.74434347,126.99612810,9.65,89.614,,23.370,116,25,36,,
T,2024-12-03 01:21:08,36.74416381,126.99659707,9.65,90.555,,23.630,115,25,36,,
T,2024-12-03 01:21:10,36.74398083,126.99707731,9.65,91.036,,23.790,115,26,36,,
T,2024-12-03 01:21:12,36.74379682,126.99756375,9.65,91.365,,24.100,115,24,36,,
T,2024-12-03 01:21:14,36.74360599,126.99806074,9.65,91.467,,24.560,116,24,36,,
T,2024-12-03 01:21:16,36.74341806,126.99854699,9.65,91.504,,24.020,116,22,36,,
T,2024-12-03 01:21:18,36.74323454,126.99904440,9.65,90.867,,24.410,114,21,36,,
T,2024-12-03 01:21:20,36.74305324,126.99954465,9.65,90.043,,24.570,113,19,36,,
T,2024-12-03 01:21:22,36.74288611,127.00004744,9.65,89.447,,24.020,111,18,36,,
T,2024-12-03 01:21:24,36.74273886,127.00054249,9.65,88.013,,23.540,109,20,36,,
T,2024-12-03 01:21:26,36.74261293,127.00105206,9.65,87.344,,23.840,106,21,36,,
T,2024-12-03 01:21:28,36.74249656,127.00156741,9.65,87.492,,24.170,106,21,35,,
T,2024-12-03 01:21:30,36.74241702,127.00209654,9.65,86.689,,24.240,101,22,36,,
T,2024-12-03 01:21:32,36.74234413,127.00262119,9.65,84.962,,24.070,98,21,36,,
T,2024-12-03 01:21:34,36.74229196,127.00315487,9.65,83.125,,23.830,95,23,36,,
T,2024-12-03 01:21:36,36.74226410,127.00368046,9.65,80.860,,23.540,92,21,36,,
T,2024-12-03 01:21:38,36.74225436,127.00421092,9.65,78.187,,23.890,90,22,36,,
T,2024-12-03 01:21:40,36.74228036,127.00474435,9.65,75.324,,24.130,87,22,36,,
T,2024-12-03 01:21:42,36.74232677,127.00528796,3.22,73.536,,24.310,84,24,36,,
T,2024-12-03 01:21:44,36.74238388,127.00583343,3.22,70.591,,24.470,81,25,36,,
T,2024-12-03 01:21:46,36.74245939,127.00637557,3.22,68.529,,24.540,79,25,36,,
T,2024-12-03 01:21:48,36.74255526,127.00691256,3.22,67.225,,24.760,77,26,36,,
T,2024-12-03 01:21:50,36.74266387,127.00745064,3.22,66.070,,24.980,76,25,36,,
T,2024-12-03 01:21:52,36.74277670,127.00799029,3.22,64.858,,25.170,76,25,36,,
T,2024-12-03 01:21:54,36.74289203,127.00853454,3.22,63.325,,25.550,75,26,36,,
T,2024-12-03 01:21:56,36.74302043,127.00908861,3.22,62.268,,25.810,74,25,36,,
T,2024-12-03 01:21:58,36.74314258,127.00965491,3.22,60.906,,26.600,75,25,36,,
T,2024-12-03 01:22:00,36.74326586,127.01023837,3.22,60.569,,27.540,75,21,36,,
T,2024-12-03 01:22:02,36.74338941,127.01084620,3.22,60.137,,28.350,76,20,36,,
T,2024-12-03 01:22:04,36.74352438,127.01146668,3.22,61.237,,28.620,75,19,36,,
T,2024-12-03 01:22:06,36.74364913,127.01208102,3.22,60.968,,28.030,76,21,35,,
T,2024-12-03 01:22:08,36.74377348,127.01268852,3.22,60.903,,27.530,76,20,36,,
T,2024-12-03 01:22:10,36.74389577,127.01328954,3.22,61.434,,27.430,75,20,36,,
T,2024-12-03 01:22:12,36.74402677,127.01388328,3.22,62.068,,27.300,74,19,36,,
T,2024-12-03 01:22:14,36.74416399,127.01446438,3.22,60.555,,27.010,72,21,36,,
T,2024-12-03 01:22:16,36.74432211,127.01503292,3.22,59.067,,26.600,69,22,36,,
T,2024-12-03 01:22:18,36.74450513,127.01558051,3.22,58.605,,26.270,66,23,36,,
T,2024-12-03 01:22:20,36.74470632,127.01610508,3.22,57.403,,26.160,62,24,36,,
T,2024-12-03 01:22:22,36.74493717,127.01661610,3.22,56.815,,26.440,59,24,36,,
T,2024-12-03 01:22:24,36.74519325,127.01711171,3.22,60.108,,26.570,56,25,36,,
T,2024-12-03 01:22:26,36.74546979,127.01758452,3.22,58.064,,25.930,52,24,36,,
T,2024-12-03 01:22:28,36.74576750,127.01803048,3.22,57.307,,25.500,49,26,36,,
T,2024-12-03 01:22:30,36.74608085,127.01845481,3.22,57.227,,25.930,46,27,36,,
T,2024-12-03 01:22:32,36.74641995,127.01886494,3.22,57.297,,26.330,43,27,36,,
T,2024-12-03 01:22:34,36.74677630,127.01925175,3.22,58.095,,25.800,40,26,36,,
T,2024-12-03 01:22:36,36.74714070,127.01960022,3.22,58.653,,25.770,36,27,36,,
T,2024-12-03 01:22:38,36.74752250,127.01992931,3.22,58.260,,25.400,35,26,36,,
T,2024-12-03 01:22:40,36.74789616,127.02025324,3.22,58.644,,24.820,36,26,36,,
T,2024-12-03 01:22:42,36.74826185,127.02057447,3.22,59.719,,24.390,35,26,36,,
T,2024-12-03 01:22:44,36.74861918,127.02089409,3.22,60.429,,24.720,35,25,36,,
T,2024-12-03 01:22:46,36.74898267,127.02122139,3.22,60.698,,24.640,36,24,36,,
T,2024-12-03 01:22:48,36.74934208,127.02154284,3.22,61.171,,24.780,35,24,36,,
T,2024-12-03 01:22:50,36.74970412,127.02186615,3.22,61.983,,24.640,36,22,36,,
T,2024-12-03 01:22:52,36.75007039,127.02219852,3.22,62.475,,24.800,36,24,36,,
T,2024-12-03 01:22:54,36.75042286,127.02252729,3.22,62.771,,24.310,38,24,36,,
T,2024-12-03 01:22:56,36.75077105,127.02287292,3.22,63.708,,24.590,39,27,36,,
T,2024-12-03 01:22:58,36.75111144,127.02323490,3.22,64.072,,24.750,42,28,36,,
T,2024-12-03 01:23:00,36.75144245,127.02361345,3.22,64.973,,25.300,43,27,36,,
T,2024-12-03 01:23:02,36.75177227,127.02401351,3.22,65.546,,26.310,45,28,36,,
T,2024-12-03 01:23:04,36.75208965,127.02443891,3.22,64.983,,26.300,49,26,36,,
T,2024-12-03 01:23:06,36.75240010,127.02489069,3.22,65.028,,26.610,50,26,36,,
T,2024-12-03 01:23:08,36.75269344,127.02535056,3.22,64.687,,26.330,51,24,36,,
T,2024-12-03 01:23:10,36.75298309,127.02581941,3.22,64.712,,26.220,52,24,36,,
T,2024-12-03 01:23:12,36.75327235,127.02628706,3.22,63.958,,26.010,53,24,36,,
T,2024-12-03 01:23:14,36.75355608,127.02674434,3.22,62.940,,25.650,52,22,36,,
T,2024-12-03 01:23:16,36.75384037,127.02720129,3.22,62.310,,25.590,53,19,36,,
T,2024-12-03 01:23:18,36.75412861,127.02765797,3.22,61.244,,25.650,53,20,36,,
T,2024-12-03 01:23:20,36.75440759,127.02811225,3.22,60.386,,25.540,52,21,36,,
T,2024-12-03 01:23:22,36.75468897,127.02856325,3.22,59.378,,25.480,53,21,36,,
T,2024-12-03 01:23:24,36.75496717,127.02901748,3.22,57.831,,25.630,53,20,36,,
T,2024-12-03 01:23:26,36.75525000,127.02948295,3.22,56.393,,26.360,52,20,36,,
T,2024-12-03 01:23:28,36.75554199,127.02995224,3.22,55.946,,26.500,53,22,36,,
T,2024-12-03 01:23:30,36.75584041,127.03041008,3.22,55.477,,25.950,52,22,35,,
T,2024-12-03 01:23:32,36.75612670,127.03086051,3.22,54.564,,25.450,52,21,36,,
T,2024-12-03 01:23:34,36.75642084,127.03131231,3.22,54.241,,25.840,51,21,36,,
T,2024-12-03 01:23:36,36.75672999,127.03174874,3.22,52.976,,25.860,49,23,36,,
T,2024-12-03 01:23:38,36.75703767,127.03217857,3.22,50.850,,26.020,46,23,36,,
T,2024-12-03 01:23:40,36.75735602,127.03260389,3.22,48.825,,25.940,44,26,36,,
T,2024-12-03 01:23:42,36.75770406,127.03297901,3.22,49.078,,25.540,42,26,36,,
T,2024-12-03 01:23:44,36.75804790,127.03334378,3.22,50.365,,24.990,40,25,36,,
T,2024-12-03 01:23:46,36.75839956,127.03369492,3.22,47.596,,25.650,38,25,36,,
T,2024-12-03 01:23:48,36.75877162,127.03404235,3.22,45.942,,26.190,36,27,36,,
T,2024-12-03 01:23:50,36.75917066,127.03436482,3.22,45.597,,26.570,32,28,36,,
T,2024-12-03 01:23:52,36.75958376,127.03466649,3.22,45.834,,26.600,29,28,36,,
T,2024-12-03 01:23:54,36.75999019,127.03493236,3.22,46.208,,25.450,26,27,36,,
T,2024-12-03 01:23:56,36.76040436,127.03517197,3.22,46.350,,25.240,24,27,36,,
T,2024-12-03 01:23:58,36.76082338,127.03539445,3.22,47.518,,24.890,22,26,36,,
T,2024-12-03 01:24:00,36.76124199,127.03559467,3.22,48.758,,24.910,20,26,36,,
T,2024-12-03 01:24:02,36.76165161,127.03577860,9.65,49.087,,24.130,20,25,36,,
T,2024-12-03 01:24:04,36.76206485,127.03595952,9.65,49.714,,24.380,20,26,36,,
T,2024-12-03 01:24:06,36.76248362,127.03614348,9.65,50.228,,25.010,20,26,36,,
T,2024-12-03 01:24:08,36.76288899,127.03631740,9.65,50.500,,23.530,19,26,36,,
T,2024-12-03 01:24:10,36.76328824,127.03649067,9.65,50.656,,23.190,19,27,36,,
T,2024-12-03 01:24:12,36.76369363,127.03666065,3.22,50.019,,23.680,18,25,36,,
T,2024-12-03 01:24:14,36.76410040,127.03683041,3.22,49.730,,24.180,18,25,36,,
T,2024-12-03 01:24:16,36.76451289,127.03700171,3.22,49.062,,24.850,19,24,36,,
T,2024-12-03 01:24:18,36.76494171,127.03718133,3.22,48.295,,25.470,20,24,36,,
T,2024-12-03 01:24:20,36.76538303,127.03737355,3.22,46.938,,25.570,19,24,36,,
T,2024-12-03 01:24:22,36.76582355,127.03756044,3.22,45.957,,25.570,19,26,36,,
T,2024-12-03 01:24:24,36.76625506,127.03774174,3.22,46.241,,25.440,19,24,36,,
T,2024-12-03 01:24:26,36.76668589,127.03793056,3.22,44.956,,25.090,20,24,36,,
T,2024-12-03 01:24:28,36.76711273,127.03813604,3.22,43.982,,25.330,22,24,36,,
T,2024-12-03 01:24:30,36.76752155,127.03835594,3.22,42.972,,25.700,24,25,36,,
T,2024-12-03 01:24:32,36.76794653,127.03859699,3.22,42.964,,25.950,25,26,36,,
T,2024-12-03 01:24:34,36.76835556,127.03885957,3.22,41.917,,25.340,26,26,36,,
T,2024-12-03 01:24:36,36.76875207,127.03911815,3.22,42.867,,25.280,28,27,36,,
