T,2024-11-30 14:15:09,37.38574275,126.67370095,9.65,31.907,,1.830,265,15,32,,
T,2024-11-30 14:15:11,37.38573733,126.67364845,9.65,31.582,,2.270,269,16,31,,
T,2024-11-30 14:15:13,37.38574139,126.67361520,9.65,31.711,,1.130,283,17,32,,
T,2024-11-30 14:15:15,37.38574886,126.67359764,9.65,30.022,,0.590,265,16,32,,
T,2024-11-30 14:15:17,37.38575512,126.67356012,9.65,30.194,,2.100,285,16,32,,
T,2024-11-30 14:15:19,37.38576741,126.67351086,9.65,30.166,,2.300,293,17,32,,
T,2024-11-30 14:15:21,37.38577969,126.67346821,9.65,29.676,,1.130,289,17,32,,
T,2024-11-30 14:15:23,37.38578415,126.67343650,9.65,29.562,,1.640,275,14,20,,
T,2024-11-30 14:15:25,37.38578774,126.67339060,3.22,29.373,,2.240,275,14,30,,
T,2024-11-30 14:15:27,37.38580132,126.67333837,4.29,28.981,,2.230,289,14,30,,
T,2024-11-30 14:15:29,37.38580487,126.67329328,4.29,31.784,,1.410,270,14,30,,
T,2024-11-30 14:15:31,37.38579800,126.67325469,4.29,32.685,,1.660,251,16,29,,
T,2024-11-30 14:15:33,37.38578528,126.67321698,4.29,32.998,,1.670,242,16,29,,
T,2024-11-30 14:15:35,37.38576791,126.67318804,4.29,32.568,,1.660,241,16,29,,
T,2024-11-30 14:15:37,37.38575712,126.67315356,4.29,31.852,,2.160,282,18,29,,
T,2024-11-30 14:15:39,37.38576488,126.67310619,4.29,32.379,,2.160,282,18,29,,
T,2024-11-30 14:15:41,37.38578110,126.67309167,3.22,28.686,,1.120,282,18,29,,
T,2024-11-30 14:15:43,37.38579890,126.67307506,3.22,28.512,,1.800,288,17,29,,
T,2024-11-30 14:15:45,37.38581401,126.67304087,3.22,29.125,,1.800,288,17,29,,
T,2024-11-30 14:15:47,37.38582460,126.67300861,4.29,28.432,,1.430,287,17,29,,
T,2024-11-30 14:15:49,37.38583620,126.67298100,4.29,27.007,,1.150,294,16,29,,
T,2024-11-30 14:15:51,37.38584208,126.67295572,5.36,25.696,,1.150,287,16,29,,
T,2024-11-30 14:15:53,37.38585874,126.67294599,7.50,25.881,,1.060,288,16,29,,
T,2024-11-30 14:15:55,37.38588061,126.67293446,6.43,26.394,,1.740,285,16,29,,
T,2024-11-30 14:15:57,37.38589301,126.67289114,7.50,25.871,,1.740,285,16,29,,
T,2024-11-30 14:15:59,37.38589076,126.67285037,6.43,28.672,,1.040,285,18,30,,
T,2024-11-30 14:16:01,37.38588407,126.67279798,4.29,29.959,,1.780,273,16,33,,
T,2024-11-30 14:16:03,37.38588612,126.67274110,3.22,30.174,,1.480,296,19,32,,
T,2024-11-30 14:16:05,37.38589165,126.67269677,3.22,30.504,,0.800,295,19,33,,
T,2024-11-30 14:16:07,37.38588735,126.67265708,3.22,29.976,,1.300,270,18,33,,
T,2024-11-30 14:16:09,37.38588480,126.67261757,3.22,29.754,,1.570,278,18,33,,
T,2024-11-30 14:16:11,37.38589229,126.67257823,3.22,29.360,,1.690,291,19,33,,
T,2024-11-30 14:16:13,37.38589778,126.67253282,3.22,29.724,,1.260,279,17,33,,
T,2024-11-30 14:16:15,37.38589724,126.67249639,3.22,29.814,,0.920,279,18,33,,
T,2024-11-30 14:16:17,37.38590054,126.67246262,3.22,30.305,,0.770,286,17,33,,
T,2024-11-30 14:16:19,37.38590165,126.67242663,3.22,28.014,,1.310,274,15,21,,
T,2024-11-30 14:16:21,37.38591017,126.67238191,3.22,28.089,,1.990,288,15,21,,
T,2024-11-30 14:16:23,37.38591287,126.67235869,3.22,26.743,,0.670,275,15,21,,
T,2024-11-30 14:16:25,37.38591415,126.67233000,3.22,26.057,,2.070,276,13,29,,
T,2024-11-30 14:16:27,37.38592534,126.67227689,3.22,25.740,,2.060,286,13,29,,
T,2024-11-30 14:16:29,37.38593786,126.67223746,3.22,29.066,,1.620,282,13,29,,
T,2024-11-30 14:16:31,37.38594890,126.67219987,4.29,29.063,,1.620,282,17,31,,
T,2024-11-30 14:16:33,37.38595959,126.67216224,5.36,28.983,,1.620,282,17,31,,
T,2024-11-30 14:16:35,37.38596712,126.67213390,6.43,29.127,,1.360,282,17,31,,
T,2024-11-30 14:16:37,37.38598107,126.67210670,5.36,30.641,,1.760,294,18,31,,
T,2024-11-30 14:16:39,37.38600684,126.67207819,6.43,30.716,,1.760,309,18,31,,
T,2024-11-30 14:16:41,37.38602037,126.67206091,5.36,29.355,,1.020,282,18,31,,
T,2024-11-30 14:16:43,37.38602207,126.67204451,4.29,32.029,,0.000,,18,31,,
T,2024-11-30 14:16:45,37.38601764,126.67204192,4.29,32.030,,0.000,,18,31,,
T,2024-11-30 14:16:47,37.38601937,126.67203849,4.29,32.791,,0.000,,18,31,,
T,2024-11-30 14:16:49,37.38601439,126.67203503,5.36,30.647,,0.000,,18,30,,
T,2024-11-30 14:16:51,37.38601042,126.67203286,5.36,30.648,,0.000,,18,30,,
T,2024-11-30 14:16:53,37.38602357,126.67198194,5.36,31.391,,2.240,297,18,30,,
T,2024-11-30 14:16:55,37.38604174,126.67192897,5.36,33.648,,2.650,298,15,29,,
T,2024-11-30 14:16:57,37.38606284,126.67187255,6.43,35.001,,2.650,298,15,29,,
T,2024-11-30 14:16:59,37.38607124,126.67182292,6.43,37.464,,2.200,289,15,29,,
T,2024-11-30 14:17:01,37.38607556,126.67177574,7.50,38.392,,1.950,285,14,30,,
T,2024-11-30 14:17:03,37.38608063,126.67173430,7.50,38.483,,1.950,285,14,30,,
T,2024-11-30 14:17:05,37.38609736,126.67170394,6.43,36.565,,1.830,293,14,30,,
T,2024-11-30 14:17:07,37.38611383,126.67168631,5.36,36.073,,1.240,293,19,31,,
T,2024-11-30 14:17:09,37.38612153,126.67167853,7.50,35.955,,1.230,286,19,31,,
T,2024-11-30 14:17:11,37.38612974,126.67166883,4.29,36.184,,1.230,286,19,31,,
T,2024-11-30 14:17:13,37.38613430,126.67164437,4.29,35.634,,1.490,281,15,29,,
T,2024-11-30 14:17:15,37.38613073,126.67160713,5.36,34.999,,1.480,267,15,29,,
T,2024-11-30 14:17:17,37.38612977,126.67156160,5.36,36.524,,1.450,268,15,29,,
T,2024-11-30 14:17:19,37.38612620,126.67151880,5.36,37.842,,1.680,264,17,30,,
T,2024-11-30 14:17:21,37.38611750,126.67147513,7.50,38.678,,1.690,258,17,30,,
T,2024-11-30 14:17:23,37.38612494,126.67145936,5.36,38.146,,0.800,278,17,30,,
T,2024-11-30 14:17:25,37.38613979,126.67143941,6.43,40.541,,1.360,295,17,30,,
T,2024-11-30 14:17:27,37.38615545,126.67140610,7.50,40.821,,1.360,290,17,30,,
T,2024-11-30 14:17:29,37.38616159,126.67136549,5.36,39.525,,1.710,290,17,30,,
T,2024-11-30 14:17:31,37.38617380,126.67133016,4.29,35.583,,1.430,292,17,29,,
T,2024-11-30 14:17:33,37.38618835,126.67130255,5.36,35.637,,1.430,292,17,29,,
T,2024-11-30 14:17:35,37.38620251,126.67126799,4.29,35.866,,1.520,283,17,29,,
T,2024-11-30 14:17:37,37.38620906,126.67123125,6.43,33.904,,1.360,285,17,30,,
T,2024-11-30 14:17:39,37.38621374,126.67119701,8.58,33.771,,1.360,283,17,30,,
T,2024-11-30 14:17:41,37.38621693,126.67115316,8.58,30.124,,1.290,282,17,30,,
T,2024-11-30 14:17:43,37.38621968,126.67111712,6.43,29.579,,1.130,286,17,30,,
T,2024-11-30 14:17:45,37.38622466,126.67108827,7.50,28.617,,1.130,286,17,30,,
T,2024-11-30 14:17:47,37.38622120,126.67105707,8.58,28.091,,0.900,286,17,30,,
T,2024-11-30 14:17:49,37.38621971,126.67102297,8.58,28.154,,1.160,272,17,29,,
T,2024-11-30 14:17:51,37.38622643,126.67098458,10.72,27.197,,1.160,286,17,29,,
T,2024-11-30 14:17:53,37.38623468,126.67095901,8.58,25.481,,0.610,286,17,29,,
T,2024-11-30 14:17:55,37.38624487,126.67092838,6.43,23.822,,1.710,297,17,28,,
T,2024-11-30 14:17:57,37.38626346,126.67088196,7.50,23.132,,1.700,301,17,28,,
T,2024-11-30 14:17:59,37.38627637,126.67082988,8.58,23.762,,1.770,290,17,28,,
T,2024-11-30 14:18:01,37.38628497,126.67077832,7.50,23.661,,1.950,283,15,28,,
T,2024-11-30 14:18:03,37.38629116,126.67072608,9.65,23.959,,1.950,278,15,28,,
T,2024-11-30 14:18:05,37.38630616,126.67066987,9.65,24.012,,2.260,293,15,28,,
T,2024-11-30 14:18:07,37.38632353,126.67062151,9.65,21.703,,1.780,297,18,31,,
T,2024-11-30 14:18:09,37.38633271,126.67058058,11.79,21.663,,1.780,291,18,31,,
T,2024-11-30 14:18:11,37.38634438,126.67053746,7.50,20.671,,2.000,295,18,31,,
T,2024-11-30 14:18:13,37.38636277,126.67049863,6.43,20.460,,1.970,298,18,30,,
T,2024-11-30 14:18:15,37.38638347,126.67046235,7.50,20.927,,1.970,298,18,30,,
T,2024-11-30 14:18:17,37.38639523,126.67045667,6.43,20.871,,1.040,301,18,30,,
T,2024-11-30 14:18:19,37.38640198,126.67044708,6.43,19.104,,0.690,301,15,26,,
T,2024-11-30 14:18:21,37.38640359,126.67043549,8.58,18.615,,0.690,294,15,26,,
T,2024-11-30 14:18:23,37.38643521,126.67042931,5.36,20.654,,1.460,341,15,26,,
T,2024-11-30 14:18:25,37.38646733,126.67041982,7.50,21.089,,1.230,340,16,29,,
T,2024-11-30 14:18:27,37.38649219,126.67040469,8.58,21.348,,1.230,340,16,29,,
T,2024-11-30 14:18:29,37.38651483,126.67036939,12.86,22.553,,1.570,316,16,29,,
T,2024-11-30 14:18:31,37.38654254,126.67032318,11.79,22.679,,2.070,325,15,28,,
T,2024-11-30 14:18:33,37.38658625,126.67026295,10.72,27.572,,3.060,340,16,46,,
T,2024-11-30 14:18:35,37.38663423,126.67022177,10.72,26.530,,2.050,353,16,46,,
T,2024-11-30 14:18:37,37.38665653,126.67017958,8.58,26.301,,0.960,324,14,46,,
T,2024-11-30 14:18:39,37.38666442,126.67014568,9.65,25.842,,0.780,324,17,44,,
T,2024-11-30 14:18:41,37.38670194,126.67011023,7.50,28.032,,0.920,326,17,44,,
T,2024-11-30 14:18:43,37.38672016,126.67008109,6.43,28.644,,0.760,283,19,44,,
T,2024-11-30 14:18:45,37.38673064,126.67003386,6.43,28.895,,0.880,273,19,44,,
T,2024-11-30 14:18:47,37.38674552,126.66999949,5.36,27.802,,1.000,283,19,44,,
T,2024-11-30 14:18:49,37.38677268,126.66996092,5.36,27.884,,1.740,285,18,44,,
T,2024-11-30 14:18:51,37.38678592,126.66992873,4.29,25.558,,1.080,285,18,44,,
T,2024-11-30 14:18:53,37.38681302,126.66989602,4.29,26.420,,2.200,330,18,44,,
T,2024-11-30 14:18:55,37.38684218,126.66986355,4.29,27.815,,1.670,311,18,44,,
T,2024-11-30 14:18:57,37.38685255,126.66982604,4.29,29.062,,1.230,285,19,44,,
T,2024-11-30 14:18:59,37.38686108,126.66979967,5.36,27.468,,0.640,311,19,44,,
T,2024-11-30 14:19:01,37.38687441,126.66978517,5.36,27.343,,0.980,317,19,44,,
T,2024-11-30 14:19:03,37.38688504,126.66975897,5.36,26.840,,1.350,295,19,44,,
T,2024-11-30 14:19:05,37.38690645,126.66972952,5.36,27.440,,1.730,310,20,44,,
T,2024-11-30 14:19:07,37.38693244,126.66970496,5.36,27.458,,1.910,324,19,44,,
T,2024-11-30 14:19:09,37.38695512,126.66967743,4.29,27.732,,1.460,330,21,44,,
T,2024-11-30 14:19:11,37.38696066,126.66965020,4.29,26.523,,1.120,334,21,44,,
T,2024-11-30 14:19:13,37.38697329,126.66963020,4.29,28.628,,2.520,335,23,44,,
T,2024-11-30 14:19:15,37.38698747,126.66960117,4.29,28.015,,0.930,314,23,44,,
T,2024-11-30 14:19:17,37.38699026,126.66957956,4.29,26.233,,1.470,313,23,44,,
T,2024-11-30 14:19:19,37.38698270,126.66955027,4.29,24.621,,0.930,313,24,44,,
T,2024-11-30 14:19:21,37.38697611,126.66951299,4.29,22.122,,1.380,288,24,44,,
T,2024-11-30 14:19:23,37.38698142,126.66947408,3.22,21.549,,1.210,290,24,44,,
T,2024-11-30 14:19:25,37.38698730,126.66945348,3.22,20.687,,0.940,290,23,44,,
T,2024-11-30 14:19:27,37.38698943,126.66943750,3.22,17.560,,1.010,290,23,44,,
T,2024-11-30 14:19:29,37.38699496,126.66941634,3.22,17.065,,1.630,313,23,45,,
T,2024-11-30 14:19:31,37.38701649,126.66939476,3.22,16.747,,1.010,327,24,45,,
T,2024-11-30 14:19:33,37.38702962,126.66936410,3.22,16.448,,1.150,290,24,45,,
T,2024-11-30 14:19:35,37.38703894,126.66933734,3.22,16.071,,1.010,290,24,45,,
T,2024-11-30 14:19:37,37.38705204,126.66931046,3.22,15.073,,1.060,311,23,45,,
T,2024-11-30 14:19:39,37.38707449,126.66928108,4.29,18.162,,1.520,323,24,45,,
T,2024-11-30 14:19:41,37.38709441,126.66925239,5.36,18.163,,1.090,313,24,45,,
T,2024-11-30 14:19:43,37.38711278,126.66921639,5.36,19.427,,2.030,319,24,45,,
T,2024-11-30 14:19:45,37.38713714,126.66917793,5.36,18.922,,1.800,318,24,45,,
T,2024-11-30 14:19:47,37.38716280,126.66916465,5.36,17.847,,0.740,319,23,45,,
T,2024-11-30 14:19:49,37.38718194,126.66915126,4.29,17.459,,1.770,315,23,45,,
T,2024-11-30 14:19:51,37.38720041,126.66912466,4.29,18.189,,1.610,314,21,45,,
T,2024-11-30 14:19:53,37.38721742,126.66909918,4.29,18.488,,1.240,314,21,45,,
T,2024-11-30 14:19:55,37.38722975,126.66906505,6.43,18.581,,2.300,299,21,45,,
T,2024-11-30 14:19:57,37.38723691,126.66903250,6.43,19.463,,0.790,301,21,45,,
T,2024-11-30 14:19:59,37.38722641,126.66899433,7.50,17.386,,0.620,254,21,45,,
T,2024-11-30 14:20:01,37.38722199,126.66895166,8.58,18.336,,0.940,303,19,45,,
T,2024-11-30 14:20:03,37.38723219,126.66889480,8.58,20.873,,1.390,283,21,44,,
T,2024-11-30 14:20:05,37.38723609,126.66884409,7.50,20.030,,1.240,282,20,45,,
T,2024-11-30 14:20:07,37.38724149,126.66880465,7.50,19.871,,0.820,272,20,45,,
T,2024-11-30 14:20:09,37.38724814,126.66877085,7.50,19.230,,0.980,293,21,44,,
T,2024-11-30 14:20:11,37.38725482,126.66873258,6.43,19.658,,1.840,270,21,45,,
T,2024-11-30 14:20:13,37.38726925,126.66869667,5.36,20.539,,1.090,295,21,45,,
T,2024-11-30 14:20:15,37.38728339,126.66866728,5.36,19.297,,0.760,282,21,45,,
T,2024-11-30 14:20:17,37.38730294,126.66864034,5.36,18.274,,0.860,317,20,45,,
T,2024-11-30 14:20:19,37.38733389,126.66862636,5.36,16.662,,1.680,346,20,45,,
T,2024-11-30 14:20:21,37.38736497,126.66860469,5.36,17.703,,1.660,314,20,45,,
T,2024-11-30 14:20:23,37.38738622,126.66857704,4.29,17.023,,1.510,314,20,45,,
T,2024-11-30 14:20:25,37.38741315,126.66854545,4.29,17.575,,1.830,327,20,45,,
T,2024-11-30 14:20:27,37.38744458,126.66851317,4.29,19.376,,1.360,326,20,45,,
T,2024-11-30 14:20:29,37.38746160,126.66847223,5.36,19.072,,1.530,326,22,45,,
T,2024-11-30 14:20:31,37.38748836,126.66841848,5.36,20.524,,2.350,315,23,45,,
T,2024-11-30 14:20:33,37.38751307,126.66838302,6.43,20.635,,1.590,313,23,45,,
T,2024-11-30 14:20:35,37.38752717,126.66835653,7.50,20.152,,0.660,310,23,45,,
T,2024-11-30 14:20:37,37.38754157,126.66833689,7.50,20.531,,1.300,310,24,45,,
T,2024-11-30 14:20:39,37.38756858,126.66830854,5.36,23.604,,1.450,329,24,45,,
T,2024-11-30 14:20:41,37.38759057,126.66827970,5.36,24.297,,1.050,328,24,45,,
T,2024-11-30 14:20:43,37.38759308,126.66824209,6.43,26.013,,1.390,327,23,45,,
T,2024-11-30 14:20:45,37.38757833,126.66820734,8.58,25.653,,0.680,327,24,45,,
T,2024-11-30 14:20:47,37.38756904,126.66818461,9.65,26.250,,0.230,327,24,45,,
T,2024-11-30 14:20:49,37.38758404,126.66814776,9.65,25.056,,0.200,327,26,45,,
T,2024-11-30 14:20:51,37.38757803,126.66812897,10.72,23.421,,0.430,326,25,45,,
T,2024-11-30 14:20:53,37.38757450,126.66810225,9.65,24.256,,0.430,326,25,45,,
T,2024-11-30 14:20:55,37.38756196,126.66807927,10.72,24.520,,0.460,326,25,45,,
T,2024-11-30 14:20:57,37.38755813,126.66806234,10.72,24.295,,0.950,354,25,45,,
T,2024-11-30 14:20:59,37.38754986,126.66805463,10.72,24.962,,0.460,29,25,45,,
T,2024-11-30 14:21:01,37.38754693,126.66805162,11.79,23.604,,1.170,4,25,45,,
T,2024-11-30 14:21:03,37.38753790,126.66803408,10.72,25.537,,0.450,302,25,45,,
T,2024-11-30 14:21:05,37.38752944,126.66801304,9.65,29.234,,1.930,353,26,45,,
T,2024-11-30 14:21:07,37.38754225,126.66800609,9.65,33.082,,0.750,13,26,45,,
T,2024-11-30 14:21:09,37.38754676,126.66799318,9.65,32.927,,0.790,341,26,45,,
T,2024-11-30 14:21:11,37.38755461,126.66796783,9.65,31.347,,1.370,314,25,45,,
T,2024-11-30 14:21:13,37.38755067,126.66794092,10.72,29.236,,0.770,277,25,45,,
T,2024-11-30 14:21:15,37.38751122,126.66791723,11.79,28.035,,1.950,202,23,45,,
T,2024-11-30 14:21:17,37.38745638,126.66789339,9.65,28.078,,0.320,204,22,45,,
T,2024-11-30 14:21:19,37.38743884,126.66788139,8.58,26.867,,0.600,290,21,45,,
T,2024-11-30 14:21:21,37.38743727,126.66787360,8.58,26.600,,0.950,6,21,45,,
T,2024-11-30 14:21:23,37.38744501,126.66787500,8.58,26.273,,0.940,20,22,45,,
T,2024-11-30 14:21:25,37.38744820,126.66786804,8.58,24.478,,0.470,354,21,45,,
T,2024-11-30 14:21:27,37.38745748,126.66784127,7.50,22.602,,1.650,354,21,45,,
T,2024-11-30 14:21:29,37.38746217,126.66781262,9.65,20.045,,0.500,354,20,45,,
T,2024-11-30 14:21:31,37.38746435,126.66778076,10.72,18.419,,0.850,354,20,45,,
T,2024-11-30 14:21:33,37.38746732,126.66775294,11.79,19.045,,0.800,353,20,45,,
T,2024-11-30 14:21:35,37.38748022,126.66772724,11.79,19.373,,0.770,353,20,45,,
T,2024-11-30 14:21:37,37.38749897,126.66769437,13.94,19.617,,1.220,326,20,45,,
T,2024-11-30 14:21:39,37.38751639,126.66765793,15.01,20.509,,1.270,322,21,45,,
T,2024-11-30 14:21:41,37.38753121,126.66761950,15.01,20.899,,1.210,317,21,45,,
T,2024-11-30 14:21:43,37.38754077,126.66757967,13.94,24.019,,0.900,315,21,45,,
T,2024-11-30 14:21:45,37.38755091,126.66753775,12.86,26.032,,1.290,329,21,45,,
T,2024-11-30 14:21:47,37.38756036,126.66748789,12.86,28.415,,1.290,328,21,45,,
T,2024-11-30 14:21:49,37.38755229,126.66743162,12.86,30.847,,1.210,253,22,45,,
T,2024-11-30 14:21:51,37.38753704,126.66737890,11.79,37.985,,0.680,243,22,45,,
T,2024-11-30 14:21:53,37.38753489,126.66732064,12.86,40.041,,0.370,350,23,45,,
T,2024-11-30 14:21:55,37.38751354,126.66727455,11.79,43.791,,0.370,350,23,45,,
T,2024-11-30 14:21:57,37.38749793,126.66722722,11.79,45.151,,0.000,,23,45,,
T,2024-11-30 14:21:59,37.38749226,126.66719878,12.86,46.182,,1.680,247,23,45,,
T,2024-11-30 14:22:01,37.38750689,126.66714781,13.94,48.427,,1.430,301,23,45,,
T,2024-11-30 14:22:03,37.38751247,126.66711969,13.94,51.188,,0.710,295,23,45,,
T,2024-11-30 14:22:05,37.38751533,126.66710356,13.94,51.837,,0.330,320,22,45,,
T,2024-11-30 14:22:07,37.38751249,126.66708848,13.94,53.566,,0.570,189,22,45,,
T,2024-11-30 14:22:09,37.38751183,126.66707900,13.94,51.857,,0.150,350,22,45,,
T,2024-11-30 14:22:11,37.38753047,126.66704497,13.94,50.018,,1.200,318,22,45,,
T,2024-11-30 14:22:13,37.38756798,126.66699851,13.94,49.084,,1.420,341,22,45,,
T,2024-11-30 14:22:15,37.38758306,126.66696187,13.94,46.979,,0.180,340,22,45,,
T,2024-11-30 14:22:17,37.38760465,126.66693275,13.94,45.408,,0.800,338,22,45,,
T,2024-11-30 14:22:19,37.38762295,126.66690992,12.86,43.017,,0.960,338,22,45,,
T,2024-11-30 14:22:21,37.38764403,126.66687935,12.86,41.348,,0.810,337,21,45,,
T,2024-11-30 14:22:23,37.38765711,126.66685035,13.94,39.494,,1.360,330,21,45,,
T,2024-11-30 14:22:25,37.38766117,126.66682919,13.94,40.060,,0.320,336,22,45,,
T,2024-11-30 14:22:27,37.38765496,126.66680028,15.01,40.281,,0.470,335,23,45,,
